,item,itemLabel
2438,http://www.wikidata.org/entity/Q2514100,verbigeration
2439,http://www.wikidata.org/entity/Q4422074,vermiphobia
2440,http://www.wikidata.org/entity/Q3564396,vesanic dementia
2441,http://www.wikidata.org/entity/Q264231,village idiot
2442,http://www.wikidata.org/entity/Q2436654,vinotherapy
2443,http://www.wikidata.org/entity/Q55788503,visceral neuropathy-brain anomalies-facial dysmorphism-developmental delay syndrome
2444,http://www.wikidata.org/entity/Q18742,visual agnosia
2445,http://www.wikidata.org/entity/Q108598184,visual hallucination
2446,http://www.wikidata.org/entity/Q1246050,visual verbal agnosia
2447,http://www.wikidata.org/entity/Q7936643,visuospatial dysgnosia
2448,http://www.wikidata.org/entity/Q1718230,vocal cord dysfunction
2449,http://www.wikidata.org/entity/Q1584948,vocal cord granuloma
2450,http://www.wikidata.org/entity/Q1616867,vocal cord polyps
2451,http://www.wikidata.org/entity/Q473563,vocal fold nodule
2452,http://www.wikidata.org/entity/Q4593337,voice disorder
2453,http://www.wikidata.org/entity/Q15116671,voter apathy
2454,http://www.wikidata.org/entity/Q183548,voyeurism
2455,http://www.wikidata.org/entity/Q1407491,war neurosis
2456,http://www.wikidata.org/entity/Q980400,weaknesses in understanding the meaning of numbers
2457,http://www.wikidata.org/entity/Q926640,wet and messy fetishism
2458,http://www.wikidata.org/entity/Q55787550,white matter hypoplasia-corpus callosum agenesis-intellectual disability syndrome
2459,http://www.wikidata.org/entity/Q4420149,withdrawal symptom
2460,http://www.wikidata.org/entity/Q24964955,women's fear of crime
2461,http://www.wikidata.org/entity/Q4384351,word salad
2462,http://www.wikidata.org/entity/Q19269381,workaholism
2463,http://www.wikidata.org/entity/Q5282510,writing disorder
2464,http://www.wikidata.org/entity/Q85555038,xanthophobia
2465,http://www.wikidata.org/entity/Q612693,xeroderma pigmentosum
2466,http://www.wikidata.org/entity/Q10395003,zelophilia
2467,http://www.wikidata.org/entity/Q196877,zettai ryōiki
2468,http://www.wikidata.org/entity/Q8392,zoophilia
2469,http://www.wikidata.org/entity/Q4024770,zoopsia
2470,http://www.wikidata.org/entity/Q3576065,zoosadism
