mod_id,modality,person_id
0,Group,5555
1,Couples,5555
2,Individuals,5555
1,Couples,5556
2,Individuals,5556
3,Family,5556
2,Individuals,5557
3,Family,5557
1,Couples,5558
2,Individuals,5558
1,Couples,5559
2,Individuals,5559
3,Family,5559
2,Individuals,5560
0,Group,5561
1,Couples,5561
2,Individuals,5561
2,Individuals,5562
1,Couples,5563
2,Individuals,5563
3,Family,5563
2,Individuals,5564
3,Family,5564
1,Couples,5565
2,Individuals,5565
3,Family,5565
1,Couples,5566
2,Individuals,5566
3,Family,5566
1,Couples,5567
2,Individuals,5567
3,Family,5567
2,Individuals,5568
2,Individuals,5569
1,Couples,5570
2,Individuals,5570
3,Family,5570
0,Group,5571
2,Individuals,5571
3,Family,5571
0,Group,5572
1,Couples,5572
2,Individuals,5572
1,Couples,5573
2,Individuals,5573
3,Family,5573
2,Individuals,5574
1,Couples,5575
2,Individuals,5575
3,Family,5575
0,Group,5576
2,Individuals,5576
1,Couples,5578
2,Individuals,5578
3,Family,5578
0,Group,5579
2,Individuals,5579
3,Family,5579
0,Group,5580
1,Couples,5580
2,Individuals,5580
2,Individuals,5581
2,Individuals,5583
1,Couples,5584
2,Individuals,5584
3,Family,5584
1,Couples,5585
2,Individuals,5585
3,Family,5585
1,Couples,5586
2,Individuals,5586
3,Family,5586
1,Couples,5587
2,Individuals,5587
3,Family,5587
0,Group,5588
2,Individuals,5588
0,Group,5589
1,Couples,5589
2,Individuals,5589
1,Couples,5590
2,Individuals,5590
3,Family,5590
1,Couples,5591
2,Individuals,5591
3,Family,5591
1,Couples,5592
2,Individuals,5592
3,Family,5592
1,Couples,5593
2,Individuals,5593
3,Family,5593
1,Couples,5594
2,Individuals,5594
3,Family,5594
0,Group,5595
1,Couples,5595
2,Individuals,5595
1,Couples,5596
2,Individuals,5596
3,Family,5596
0,Group,5597
1,Couples,5597
2,Individuals,5597
2,Individuals,5598
3,Family,5598
2,Individuals,5599
1,Couples,5601
2,Individuals,5601
2,Individuals,5602
1,Couples,5603
2,Individuals,5603
3,Family,5603
0,Group,5604
2,Individuals,5604
3,Family,5604
2,Individuals,5605
2,Individuals,5606
3,Family,5606
1,Couples,5607
2,Individuals,5607
3,Family,5607
2,Individuals,5608
3,Family,5608
1,Couples,5609
2,Individuals,5609
1,Couples,5610
2,Individuals,5610
3,Family,5610
1,Couples,5611
2,Individuals,5611
3,Family,5611
1,Couples,5612
2,Individuals,5612
3,Family,5612
0,Group,5613
2,Individuals,5613
3,Family,5613
1,Couples,5615
2,Individuals,5615
3,Family,5615
1,Couples,5616
2,Individuals,5616
1,Couples,5617
2,Individuals,5617
3,Family,5617
2,Individuals,5618
2,Individuals,5619
1,Couples,5620
2,Individuals,5620
3,Family,5620
1,Couples,5621
2,Individuals,5621
3,Family,5621
1,Couples,5622
2,Individuals,5622
3,Family,5622
1,Couples,5623
2,Individuals,5623
3,Family,5623
2,Individuals,5624
0,Group,5625
2,Individuals,5625
3,Family,5625
0,Group,5626
1,Couples,5626
2,Individuals,5626
2,Individuals,5627
3,Family,5627
1,Couples,5628
2,Individuals,5628
3,Family,5628
0,Group,5629
2,Individuals,5629
3,Family,5629
0,Group,5631
1,Couples,5631
2,Individuals,5631
2,Individuals,5632
3,Family,5632
0,Group,5633
1,Couples,5633
2,Individuals,5633
2,Individuals,5634
1,Couples,5635
2,Individuals,5635
1,Couples,5637
2,Individuals,5637
3,Family,5637
0,Group,5638
2,Individuals,5638
2,Individuals,5639
2,Individuals,5640
1,Couples,5641
2,Individuals,5641
2,Individuals,5642
3,Family,5642
1,Couples,5643
2,Individuals,5643
3,Family,5643
1,Couples,5644
2,Individuals,5644
3,Family,5644
2,Individuals,5645
2,Individuals,5646
3,Family,5646
1,Couples,5647
2,Individuals,5647
1,Couples,5648
2,Individuals,5648
3,Family,5648
2,Individuals,5650
2,Individuals,5651
3,Family,5651
2,Individuals,5653
1,Couples,5655
2,Individuals,5655
3,Family,5655
1,Couples,5656
2,Individuals,5656
3,Family,5656
1,Couples,5657
2,Individuals,5657
1,Couples,5658
2,Individuals,5658
0,Group,5659
1,Couples,5659
3,Family,5659
2,Individuals,5660
2,Individuals,5661
0,Group,5662
2,Individuals,5662
3,Family,5662
1,Couples,5663
2,Individuals,5663
1,Couples,5664
2,Individuals,5664
1,Couples,5665
2,Individuals,5665
3,Family,5665
2,Individuals,5666
1,Couples,5667
2,Individuals,5667
3,Family,5667
1,Couples,5668
2,Individuals,5668
3,Family,5668
0,Group,5669
2,Individuals,5669
3,Family,5669
1,Couples,5670
2,Individuals,5670
2,Individuals,5671
1,Couples,5672
2,Individuals,5672
3,Family,5672
0,Group,5673
2,Individuals,5673
1,Couples,5674
2,Individuals,5674
3,Family,5674
1,Couples,5675
2,Individuals,5675
3,Family,5675
2,Individuals,5676
1,Couples,5677
2,Individuals,5677
3,Family,5677
1,Couples,5678
2,Individuals,5678
3,Family,5678
1,Couples,5679
2,Individuals,5679
3,Family,5679
1,Couples,5680
2,Individuals,5680
1,Couples,5681
2,Individuals,5681
3,Family,5681
2,Individuals,5682
2,Individuals,5683
1,Couples,5684
2,Individuals,5684
3,Family,5684
1,Couples,5685
2,Individuals,5685
2,Individuals,5686
2,Individuals,5688
1,Couples,5689
2,Individuals,5689
3,Family,5689
2,Individuals,5690
2,Individuals,5691
0,Group,5692
1,Couples,5692
2,Individuals,5692
2,Individuals,5693
1,Couples,5694
2,Individuals,5694
3,Family,5694
0,Group,5695
1,Couples,5695
2,Individuals,5695
2,Individuals,5696
2,Individuals,5697
3,Family,5697
1,Couples,5698
2,Individuals,5698
3,Family,5698
1,Couples,5699
2,Individuals,5699
3,Family,5699
1,Couples,5700
2,Individuals,5700
3,Family,5700
1,Couples,5701
2,Individuals,5701
2,Individuals,5702
1,Couples,5703
2,Individuals,5703
3,Family,5703
0,Group,5704
1,Couples,5704
2,Individuals,5704
0,Group,5705
2,Individuals,5705
3,Family,5705
0,Group,5706
1,Couples,5706
2,Individuals,5706
0,Group,5707
2,Individuals,5707
3,Family,5707
0,Group,5708
1,Couples,5708
2,Individuals,5708
0,Group,5709
2,Individuals,5709
3,Family,5709
1,Couples,5710
2,Individuals,5710
3,Family,5710
1,Couples,5711
2,Individuals,5711
3,Family,5711
1,Couples,5712
2,Individuals,5712
3,Family,5712
0,Group,5713
1,Couples,5713
2,Individuals,5713
2,Individuals,5714
1,Couples,5715
2,Individuals,5715
0,Group,5716
1,Couples,5716
2,Individuals,5716
2,Individuals,5717
1,Couples,5718
2,Individuals,5718
3,Family,5718
0,Group,5719
1,Couples,5719
2,Individuals,5719
2,Individuals,5720
2,Individuals,5722
1,Couples,5723
2,Individuals,5723
3,Family,5723
1,Couples,5724
2,Individuals,5724
3,Family,5724
1,Couples,5725
2,Individuals,5725
1,Couples,5726
2,Individuals,5726
1,Couples,5727
2,Individuals,5727
0,Group,5728
1,Couples,5728
2,Individuals,5728
1,Couples,5729
2,Individuals,5729
3,Family,5729
0,Group,5730
2,Individuals,5730
2,Individuals,5731
1,Couples,5732
2,Individuals,5732
1,Couples,5733
2,Individuals,5733
0,Group,5735
2,Individuals,5735
1,Couples,5737
2,Individuals,5737
3,Family,5737
1,Couples,5738
2,Individuals,5738
3,Family,5738
1,Couples,5739
2,Individuals,5739
3,Family,5739
1,Couples,5740
2,Individuals,5740
2,Individuals,5741
3,Family,5741
2,Individuals,5742
3,Family,5742
1,Couples,5743
2,Individuals,5743
3,Family,5743
0,Group,5744
2,Individuals,5744
1,Couples,5745
2,Individuals,5745
3,Family,5745
2,Individuals,5746
3,Family,5746
1,Couples,5747
2,Individuals,5747
3,Family,5747
1,Couples,5748
2,Individuals,5748
1,Couples,5749
2,Individuals,5749
3,Family,5749
1,Couples,5751
2,Individuals,5751
3,Family,5751
1,Couples,5752
2,Individuals,5752
3,Family,5752
1,Couples,5753
2,Individuals,5753
3,Family,5753
2,Individuals,5754
3,Family,5754
2,Individuals,5755
1,Couples,5756
2,Individuals,5756
3,Family,5756
1,Couples,5757
2,Individuals,5757
3,Family,5757
2,Individuals,5758
0,Group,5759
2,Individuals,5759
2,Individuals,5760
1,Couples,5761
2,Individuals,5761
1,Couples,5762
2,Individuals,5762
3,Family,5762
0,Group,5763
1,Couples,5763
2,Individuals,5763
2,Individuals,5764
0,Group,5765
2,Individuals,5765
1,Couples,5766
2,Individuals,5766
3,Family,5766
1,Couples,5767
2,Individuals,5767
0,Group,5768
2,Individuals,5768
3,Family,5768
1,Couples,5769
2,Individuals,5769
3,Family,5769
1,Couples,5770
2,Individuals,5770
1,Couples,5771
2,Individuals,5771
1,Couples,5772
2,Individuals,5772
3,Family,5772
1,Couples,5773
2,Individuals,5773
2,Individuals,5774
3,Family,5774
1,Couples,5775
2,Individuals,5775
3,Family,5775
1,Couples,5776
2,Individuals,5776
2,Individuals,5777
1,Couples,5778
2,Individuals,5778
3,Family,5778
1,Couples,5779
2,Individuals,5779
3,Family,5779
2,Individuals,5780
1,Couples,5781
2,Individuals,5781
3,Family,5781
2,Individuals,5782
1,Couples,5783
2,Individuals,5783
3,Family,5783
1,Couples,5784
2,Individuals,5784
3,Family,5784
1,Couples,5785
2,Individuals,5785
3,Family,5785
1,Couples,5786
2,Individuals,5786
1,Couples,5787
2,Individuals,5787
3,Family,5787
2,Individuals,5788
2,Individuals,5790
3,Family,5790
1,Couples,5791
2,Individuals,5791
3,Family,5791
1,Couples,5792
2,Individuals,5792
3,Family,5792
2,Individuals,5793
3,Family,5793
2,Individuals,5794
3,Family,5794
1,Couples,5795
2,Individuals,5795
1,Couples,5796
2,Individuals,5796
1,Couples,5798
2,Individuals,5798
3,Family,5798
0,Group,5799
2,Individuals,5799
3,Family,5799
2,Individuals,5800
2,Individuals,5801
2,Individuals,5803
3,Family,5803
2,Individuals,5804
2,Individuals,5805
1,Couples,5806
2,Individuals,5806
2,Individuals,5807
1,Couples,5808
2,Individuals,5808
1,Couples,5810
2,Individuals,5810
3,Family,5810
2,Individuals,5811
2,Individuals,5812
1,Couples,5813
2,Individuals,5813
3,Family,5813
1,Couples,5814
2,Individuals,5814
2,Individuals,5816
1,Couples,5817
2,Individuals,5817
2,Individuals,5818
0,Group,5819
2,Individuals,5819
1,Couples,5820
2,Individuals,5820
3,Family,5820
2,Individuals,5821
1,Couples,5822
2,Individuals,5822
3,Family,5822
2,Individuals,5823
1,Couples,5824
2,Individuals,5824
3,Family,5824
0,Group,5825
1,Couples,5825
2,Individuals,5825
1,Couples,5826
2,Individuals,5826
3,Family,5826
2,Individuals,5827
1,Couples,5828
2,Individuals,5828
2,Individuals,5829
3,Family,5829
1,Couples,5830
2,Individuals,5830
3,Family,5830
2,Individuals,5831
3,Family,5831
1,Couples,5832
2,Individuals,5832
3,Family,5832
1,Couples,5833
2,Individuals,5833
3,Family,5833
1,Couples,5834
2,Individuals,5834
3,Family,5834
1,Couples,5835
2,Individuals,5835
3,Family,5835
0,Group,5836
2,Individuals,5836
1,Couples,5837
2,Individuals,5837
3,Family,5837
0,Group,5838
2,Individuals,5838
3,Family,5838
2,Individuals,5839
1,Couples,5840
2,Individuals,5840
3,Family,5840
1,Couples,5841
2,Individuals,5841
3,Family,5841
1,Couples,5844
2,Individuals,5844
0,Group,5845
1,Couples,5845
2,Individuals,5845
1,Couples,5846
2,Individuals,5846
3,Family,5846
1,Couples,5847
2,Individuals,5847
3,Family,5847
1,Couples,5848
2,Individuals,5848
3,Family,5848
2,Individuals,5849
3,Family,5849
0,Group,5850
2,Individuals,5850
0,Group,5851
1,Couples,5851
2,Individuals,5851
1,Couples,5852
2,Individuals,5852
1,Couples,5853
2,Individuals,5853
3,Family,5853
0,Group,5854
2,Individuals,5854
3,Family,5854
1,Couples,5855
2,Individuals,5855
1,Couples,5856
2,Individuals,5856
3,Family,5856
1,Couples,5857
2,Individuals,5857
3,Family,5857
0,Group,5858
1,Couples,5858
2,Individuals,5858
0,Group,5859
1,Couples,5859
2,Individuals,5859
1,Couples,5860
2,Individuals,5860
3,Family,5860
1,Couples,5861
2,Individuals,5861
3,Family,5861
2,Individuals,5862
3,Family,5862
1,Couples,5863
2,Individuals,5863
3,Family,5863
2,Individuals,5864
3,Family,5864
2,Individuals,5865
2,Individuals,5866
3,Family,5866
1,Couples,5867
2,Individuals,5867
3,Family,5867
2,Individuals,5868
3,Family,5868
0,Group,5870
2,Individuals,5870
2,Individuals,5871
2,Individuals,5872
3,Family,5872
2,Individuals,5874
1,Couples,5875
2,Individuals,5875
1,Couples,5876
2,Individuals,5876
2,Individuals,5877
2,Individuals,5878
1,Couples,5879
2,Individuals,5879
2,Individuals,5880
3,Family,5880
1,Couples,5881
2,Individuals,5881
3,Family,5881
0,Group,5883
1,Couples,5883
2,Individuals,5883
1,Couples,5884
2,Individuals,5884
3,Family,5884
1,Couples,5885
2,Individuals,5885
3,Family,5885
1,Couples,5886
2,Individuals,5886
0,Group,5887
1,Couples,5887
2,Individuals,5887
2,Individuals,5888
1,Couples,5890
2,Individuals,5890
3,Family,5890
0,Group,5891
1,Couples,5891
2,Individuals,5891
1,Couples,5893
2,Individuals,5893
3,Family,5893
0,Group,5894
2,Individuals,5894
1,Couples,5895
2,Individuals,5895
1,Couples,5896
2,Individuals,5896
3,Family,5896
1,Couples,5897
2,Individuals,5897
1,Couples,5898
2,Individuals,5898
3,Family,5898
2,Individuals,5899
0,Group,5900
1,Couples,5900
2,Individuals,5900
1,Couples,5901
2,Individuals,5901
3,Family,5901
1,Couples,5902
2,Individuals,5902
1,Couples,5903
2,Individuals,5903
2,Individuals,5904
1,Couples,5905
2,Individuals,5905
1,Couples,5906
2,Individuals,5906
3,Family,5906
1,Couples,5907
2,Individuals,5907
3,Family,5907
1,Couples,5908
2,Individuals,5908
3,Family,5908
2,Individuals,5909
2,Individuals,5910
1,Couples,5911
2,Individuals,5911
3,Family,5911
0,Group,5912
1,Couples,5912
2,Individuals,5912
2,Individuals,5913
1,Couples,5914
2,Individuals,5914
3,Family,5914
1,Couples,5915
2,Individuals,5915
3,Family,5915
2,Individuals,5916
1,Couples,5917
2,Individuals,5917
3,Family,5917
1,Couples,5918
2,Individuals,5918
3,Family,5918
2,Individuals,5919
3,Family,5919
2,Individuals,5921
1,Couples,5922
2,Individuals,5922
2,Individuals,5923
0,Group,5924
2,Individuals,5924
3,Family,5924
1,Couples,5925
2,Individuals,5925
1,Couples,5926
2,Individuals,5926
3,Family,5926
1,Couples,5927
2,Individuals,5927
3,Family,5927
1,Couples,5928
2,Individuals,5928
2,Individuals,5929
1,Couples,5932
2,Individuals,5932
1,Couples,5933
2,Individuals,5933
1,Couples,5934
2,Individuals,5934
3,Family,5934
1,Couples,5935
2,Individuals,5935
1,Couples,5936
2,Individuals,5936
2,Individuals,5937
1,Couples,5938
2,Individuals,5938
3,Family,5938
0,Group,5939
2,Individuals,5939
3,Family,5939
2,Individuals,5940
2,Individuals,5941
1,Couples,5942
2,Individuals,5942
3,Family,5942
1,Couples,5943
2,Individuals,5943
3,Family,5943
1,Couples,5944
2,Individuals,5944
3,Family,5944
1,Couples,5945
2,Individuals,5945
3,Family,5945
1,Couples,5946
2,Individuals,5946
3,Family,5946
0,Group,5947
1,Couples,5947
2,Individuals,5947
0,Group,5948
1,Couples,5948
2,Individuals,5948
1,Couples,5949
2,Individuals,5949
1,Couples,5950
2,Individuals,5950
3,Family,5950
1,Couples,5951
2,Individuals,5951
3,Family,5951
0,Group,5953
1,Couples,5953
2,Individuals,5953
1,Couples,5954
2,Individuals,5954
3,Family,5954
2,Individuals,5955
3,Family,5955
2,Individuals,5957
1,Couples,5958
2,Individuals,5958
3,Family,5958
2,Individuals,5959
1,Couples,5960
2,Individuals,5960
3,Family,5960
2,Individuals,5961
1,Couples,5962
2,Individuals,5962
3,Family,5962
1,Couples,5963
2,Individuals,5963
3,Family,5963
1,Couples,5964
2,Individuals,5964
3,Family,5964
2,Individuals,5965
1,Couples,5967
2,Individuals,5967
3,Family,5967
1,Couples,5968
2,Individuals,5968
3,Family,5968
0,Group,5970
2,Individuals,5970
2,Individuals,5971
3,Family,5971
2,Individuals,5972
2,Individuals,5973
2,Individuals,5974
3,Family,5974
1,Couples,5975
2,Individuals,5975
3,Family,5975
1,Couples,5976
2,Individuals,5976
3,Family,5976
0,Group,5977
1,Couples,5977
2,Individuals,5977
1,Couples,5978
2,Individuals,5978
3,Family,5978
1,Couples,5979
2,Individuals,5979
3,Family,5979
1,Couples,5980
2,Individuals,5980
3,Family,5980
1,Couples,5981
2,Individuals,5981
3,Family,5981
2,Individuals,5982
3,Family,5982
2,Individuals,5983
3,Family,5983
0,Group,5984
2,Individuals,5984
1,Couples,5986
2,Individuals,5986
3,Family,5986
2,Individuals,5987
1,Couples,5988
2,Individuals,5988
3,Family,5988
2,Individuals,5989
2,Individuals,5990
2,Individuals,5991
3,Family,5991
1,Couples,5992
2,Individuals,5992
3,Family,5992
2,Individuals,5993
1,Couples,5994
2,Individuals,5994
3,Family,5994
0,Group,5995
2,Individuals,5995
3,Family,5995
1,Couples,5996
2,Individuals,5996
1,Couples,5997
2,Individuals,5997
0,Group,5998
2,Individuals,5998
3,Family,5998
1,Couples,5999
2,Individuals,5999
3,Family,5999
1,Couples,6000
2,Individuals,6000
3,Family,6000
0,Group,6001
1,Couples,6001
2,Individuals,6001
1,Couples,6002
2,Individuals,6002
3,Family,6002
1,Couples,6003
2,Individuals,6003
1,Couples,6004
2,Individuals,6004
2,Individuals,6006
1,Couples,6007
2,Individuals,6007
2,Individuals,6008
3,Family,6008
1,Couples,6009
2,Individuals,6009
3,Family,6009
0,Group,6010
1,Couples,6010
2,Individuals,6010
0,Group,6011
2,Individuals,6011
1,Couples,6012
2,Individuals,6012
3,Family,6012
2,Individuals,6013
1,Couples,6014
2,Individuals,6014
3,Family,6014
0,Group,6015
1,Couples,6015
2,Individuals,6015
0,Group,6016
2,Individuals,6016
3,Family,6016
1,Couples,6017
2,Individuals,6017
3,Family,6017
2,Individuals,6018
1,Couples,6019
2,Individuals,6019
3,Family,6019
0,Group,6020
2,Individuals,6020
3,Family,6020
1,Couples,6021
2,Individuals,6021
3,Family,6021
1,Couples,6022
2,Individuals,6022
3,Family,6022
1,Couples,6023
2,Individuals,6023
3,Family,6023
0,Group,6024
2,Individuals,6024
3,Family,6024
2,Individuals,6025
3,Family,6025
1,Couples,6026
2,Individuals,6026
1,Couples,6027
2,Individuals,6027
3,Family,6027
1,Couples,6028
2,Individuals,6028
3,Family,6028
1,Couples,6030
2,Individuals,6030
3,Family,6030
0,Group,6031
2,Individuals,6031
1,Couples,6032
2,Individuals,6032
3,Family,6032
2,Individuals,6033
1,Couples,6034
2,Individuals,6034
3,Family,6034
1,Couples,6035
2,Individuals,6035
1,Couples,6036
2,Individuals,6036
3,Family,6036
2,Individuals,6037
1,Couples,6039
2,Individuals,6039
3,Family,6039
2,Individuals,6040
2,Individuals,6041
2,Individuals,6042
3,Family,6042
2,Individuals,6043
3,Family,6043
2,Individuals,6044
0,Group,6045
2,Individuals,6045
1,Couples,6046
2,Individuals,6046
3,Family,6046
1,Couples,6048
2,Individuals,6048
1,Couples,6050
2,Individuals,6050
3,Family,6050
1,Couples,6051
2,Individuals,6051
1,Couples,6052
2,Individuals,6052
1,Couples,6053
2,Individuals,6053
